sdg,abstract,id,Aurora SDG 1,Aurora SDG 2,Aurora SDG 3,Aurora SDG 4,Aurora SDG 5,Aurora SDG 6,Aurora SDG 7,Aurora SDG 8,Aurora SDG 9,Aurora SDG 10,Aurora SDG 11,Aurora SDG 12,Aurora SDG 13,Aurora SDG 14,Aurora SDG 15,Aurora SDG 16,Aurora SDG 17,sdg_desc_short,sdg_desc_long
12,"Environmental assessment of alternative methanesulfonic acid production using direct activation of methane
In this paper we present a comparative life cycle assessment of two processes for the industrial production of methansulfonic acid. The conventional multi-step process for the production of methansulfonic acid is based on the reaction of methanol and hydrogen sulfide to form methanthiol which is used to produce dimethyldisulfate. The dimethyldisulfate reacts further with nitric acid to form methanesulfonic acid. A newly developed process presents the possibility to form methanesulfonic acid directly from methane and sulfur trioxide in a single step at mild conditions. Thus this process enables for the first time the production of a high value chemical through direct activation of methane on an industrial scale. The cradle-to-gate life cycle assessment conducted with the ReCiPe Method revealed that this direct process has a total environmental impact that is 3 times lower than that of the conventional process. The differences resulted from lower energy requirements and alternative reactants used in the direct process. The results therefore demonstrate the potential for methane extracted from natural gas as a greener alternative to oil as a chemical feedstock in the medium term.",oai:www.zora.uzh.ch:157157,0.0039496421813964,0.0855033174157142,0.0477054491639137,0.0019368438515812,0.0021879619453102,0.8288740515708923,0.9447629451751708,0.0069308523088693,0.9708667397499084,0.003684154478833,0.0344852954149246,0.9912437200546264,0.0043707694858312,0.0315613262355327,0.7046957015991211,0.0031964140944182,0.0098814833909273,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Multi-perspective application selection: a method to identify sustainable applications for new materials using the example of cellulose nanofiber reinforced composites
To date, technical and economic criteria have become the main benchmarks used in assessing the substitution potential of new materials. Sustainable product design uses multi-criteria decision methods to select the best material or process from a set of alternatives, requiring that the target product is already known. This paper follows a contrary approach by introducing the Multi-Perspective Application Selection, a method to support researchers and industrial practitioners alike in identifying and choosing the most promising and sustainable applications for new materials under development. This is achieved through combining and assessing technical, economic and environmental criteria covering the entire life cycle of an application. With this method, numerous possible applications can be screened during the early stages of material development when little information is available. The results help to narrow the selection of feasible products by excluding unpromising applications. The first step involves identifying and segmenting potential markets. In the second step, technical and economic aspects are assessed by employing user acceptance criteria. Finally, simplified life cycle assessment calculations are implemented in the third step to cover environmental considerations. Using an example of cellulose nanofiber reinforced composites, the authors illustrate the procedure whereby luxury consumer goods, specialty vehicles, industrial processing and furniture result as the most promising applications identified from this new method. The results give the researchers a more holistic understanding of their material and help to establish the requirements that the material must fulfill for the selected application. With that knowledge, the method can help enact development pathways in applied materials research.",oai:www.zora.uzh.ch:132130,0.0040836031548678,0.0439925603568553,0.0303895827382802,0.0015628493856638,0.0023071505129337,0.1840106695890426,0.0021091178059577,0.8620405793190002,0.982127606868744,0.0049445028416812,0.3100806176662445,0.9832296967506408,0.0038567939773201,0.0047054858878254,0.8968031406402588,0.3018298745155334,0.9773215651512146,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"It's not easy being green : why voters punish parties for environmental policies during economic downturns
Recent scholarship asserts the existence of “luxury goods voting” arguing that voters penalize parties associated with post-material issues or those with long-run payoffs during economic downturns. We test this arguments here using data from four election studies in Denmark and Germany that explicitly ask respondents to rate parties on one particular luxury goods issue: protection of the environment. Voters who perceive the economy as weak indeed punish governing parties more severely when they associate them with environmental policies; conversely, a green reputation when the economy is expanding garners left-wing parties higher vote probabilities. Right-wing governing parties fare similarly, benefitting from those who perceive them as green when the economy is hale, albeit only converging to the vote probabilities awarded from voters who see them as less green when the economy sours.",oai:www.zora.uzh.ch:143184,0.0034702320117503,0.0332634374499321,0.0051087629981338,0.2903436422348022,0.0052678463980555,0.0028372865635901,0.0021505469921976,0.0980277210474014,0.1785419285297393,0.8113235831260681,0.0587308295071125,0.4799889326095581,0.3942746520042419,0.0021683799568563,0.7994698882102966,0.8715606927871704,0.0674680545926094,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"How Political is Political Consumption? The Case of Activism for the Global South and Fair Trade
Political consumption is a flourishing field of research at the intersection of consumer research and political sociology. Political consumption means the consideration of ethical or political motives in the decision to buy certain products. Its main forms are the buying (buycott) of products distinguished by certain ethical or political characteristics such as sustainability, social justice, or corporate responsibility, and the boycott of products that lack such characteristics. However, there is an ongoing discussion about the status of political consumption. Some authors suspect that it may distract citizens from more challenging forms of participation (crowding-out thesis). In contrast, most empirical research has shown that political consumers are also more active than the general population in other forms of political participation. However, this has only been shown for fairly general measures of political consumption and participation. Our contribution to this debate thus focuses on one specific form of political consumption and corresponding forms of participation: activism for the Global South and fair trade consumption, zooming in on the case of Switzerland, where fair trade consumption is quite widespread within the population. Our results show that fair trade consumption is only weakly related to other forms of engagement for Global South issues, thus it does not distract from more challenging forms of engagement, but it is also not part of a more general engaged lifestyle. This is supported by the fact that the motivations and structural underpinnings of other forms of activism for the Global South differ from those of fair trade consumption.",oai:www.zora.uzh.ch:149191,0.0037428059149533,0.0603515952825546,0.0238021705299615,0.0068686744198203,0.0048144566826522,0.0029962612316012,0.0025393639225512,0.3927184045314789,0.3298233449459076,0.925038516521454,0.0333280973136425,0.5113513469696045,0.0036384579725563,0.0047191125340759,0.7587699294090271,0.9045997858047484,0.8274768590927124,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Between fragmentation and dialogue: Twitter communities and political debate about the Swiss “Nuclear Withdrawal Initiative”
As social media sites have become significant arenas for political debate in recent years, this paper investigates the political debate that took place on Twitter in the wake of the Swiss referendum on the Nuclear Withdrawal Initiative, which was conducted in November 2016. Using Twitter data of 3000 users, we could identify 7 distinct communities that varied in terms of their size, position, and contribution to the debate. The most dominant communities in the debate were the Conservative Mainstream and the Green-Left communities. Moreover, our findings show that communities supporting and opposing the initiative differ with regard to the wording they use in their tweets. Finally, our results reveal an active exchange both within and, even more importantly, between the communities, which indicates a rather pluralistic and internally connected debate. Thus, our findings clearly contrast with those of prior studies concerning political debates on social media that identified pronounced echo chambers.",oai:www.zora.uzh.ch:159664,0.0037631411105394,0.0102530717849731,0.1032290160655975,0.1943411231040954,0.0079001942649483,0.0021679631900042,0.0044340598396956,0.04397639259696,0.067755676805973,0.9936548471450806,0.1372626721858978,0.0751609429717063,0.6742282509803772,0.003445123322308,0.0119364811107516,0.8495069742202759,0.3931919038295746,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Audience segments in environmental and science communication: recent findings and future perspectives
People differ. Not only do they vote for different parties, buy different products, have different hobbies and use different media. They also differ in their interest in, attitudes on, and behavior towards scientific and environmental issues. This has been shown for people’s general assessments of environmental issues (e.g. Eurobarometer, 2017) and of science and research (for an overview see Besley, 2013). It has also been demonstrated for people’s attitudes towards more specific topics such as global warming (for an overview see Nisbet & Myers, 2007), nuclear energy (e.g. Kristiansen, Bonfadelli, & Kovic, 2016), nanotechnology (e.g. Scheufele, Corley, Shih, Dalrymple, & Ho, 2009), or biotechnology (e.g. Bonfadelli, 2017). These differences are not randomly distributed across populations. Researchers from the social and behavioral sciences have identified the organizing logics that underlie this diversity, and identified factors which help explain the variation of people’s attitudes. They have shown, for example, that perceptual and behavioral differences with regards to scientific and environmental issues are related to people’s education, their age, gender, or socio-economic status, among other factors (see, e.g. Besley, 2013; Kawamoto, Nakayama, & Saijo, 2013; Nisbet & Myers, 2007; Research Councils UK, 2008).",oai:www.zora.uzh.ch:159677,0.0041869510896503,0.0196538288146257,0.0101743200793862,0.857062578201294,0.9843485951423644,0.0087170852348208,0.5365649461746216,0.0156013173982501,0.4812816977500915,0.1405254751443863,0.0297704264521598,0.6719363927841187,0.4179213345050812,0.0511483736336231,0.4911791980266571,0.3108446598052978,0.3871871531009674,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Between active seekers and non-users: segments of science-related media usage in Switzerland and Germany
Citizens’ attitudes toward science are related to their use of science-related information from various sources. Evidence is scarce regarding citizens’ individual media repertoires for staying informed about science as segmentation studies so far have primarily focused on scientific attitudes. In this paper, we explore audience segments regarding their science-related information behavior and whether such segments are comparable or vary between two countries with similar information environments. Based on two surveys in Switzerland and Germany, we identify national audience segments that differ in their science-related information repertoires, and analyze their sociodemographic characteristics and science-related attitudes. In both countries, we find very comparable information user segments ranging from those who inform themselves frequently about science (“Active Seekers”/“Science Consumers”) to those who hardly get in contact with any information about science and research (“Non-Users”). Those segments which get in contact with information about science frequently show generally more positive attitudes.",oai:www.zora.uzh.ch:159001,0.1246853545308113,0.009408401325345,0.9348632097244264,0.8433029055595398,0.00415441673249,0.0028240208048373,0.0022057550959289,0.0386273674666881,0.7976380586624146,0.1696847379207611,0.067292608320713,0.3147481679916382,0.0035045873373746,0.0030406063888221,0.0081625850871205,0.7637128829956055,0.3186762630939483,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"The electoral consequences of offshoring: how the globalization of production shapes party preferences
How does offshoring affect individual party preferences in multiparty systems? We argue that exposure to offshoring influences individual preferences for those political parties with clear policy positions on issues relevant for individuals with offshorable jobs (left, liberal, and center-right parties) but does not affect voting decisions for parties concentrating on other issues (green or populist right parties). Examining individual-level data from five waves of the European Social Survey for 18 advanced democracies, we find that these effects vary by skill level and exposure. Offshoring increases preferences for liberal and center-right parties that advocate economic openness among the highly skilled. In contrast, low-skilled individuals exposed to offshoring are more likely to prefer leftist political parties that champion social protection and redistribution. Offshoring does not affect the propensity to vote for green and populist right parties.",oai:www.zora.uzh.ch:151155,0.0439413189888,0.0213759988546371,0.014636505395174,0.7026116847991943,0.016398224979639,0.0021939559374004,0.0022611808963119,0.9523599147796632,0.0429044552147388,0.9902018904685974,0.0333755128085613,0.0853742286562919,0.0618225894868373,0.002317156875506,0.009322740137577,0.9964193105697632,0.2217632830142974,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"The effect of consumer scepticism on the perceived value of a sustainable hotel booking
Tourists find it hard to evaluate the advantages of a sustainable hotel and others may be even sceptical about sustainable tourism altogether. The study reported here was designed to investigate the associations between perceived benefits, perceived costs, and perceived value while booking a sustainable hotel. In addition, the moderating role of scepticism is assessed relating the paths linking the study variables. The study is based on an online survey carried out with1056 respondents in the USA. The results of structural equation modeling indicate that the perceived benefits, both authentic and environmental benefits were significantly influencing perceived value; and perceived value had a significant influence on booking intentions. The moderating effect of scepticism on authentic benefit perceptions with perceived value suggests that when respondents are sceptical about sustainability in general, it alters the relationship between authentic benefit perceptions and perceived value showing a negative impact. The study provides implications for sustainable hotel marketing by emphasising the need to understand how potential consumers perceive the sustainable product value and how this affects their booking intentions.",oai:www.zora.uzh.ch:161636,0.0039054334629327,0.1047367975115776,0.020458947867155,0.0863367319107055,0.0023835997562855,0.0018806753214448,0.0019916980527341,0.98372483253479,0.6115366816520691,0.0352978035807609,0.1839432418346405,0.9531837701797484,0.0035431215073913,0.0078897289931774,0.9612120389938354,0.00304468232207,0.5763556957244873,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"The influence of trust perceptions on German tourists’ intention to book a sustainable hotel: a new approach to analysing marketing information
This study examined the relationship between German tourists’ trust perceptions and their intention to book a sustainable hotel, pioneering a new quantitative approach to sustainable tourism marketing. Data came from 300 respondents who participated in an online survey. Respondents were given a digital brochure to read containing information about a “fictitious” three-star beach hotel in Portugal, before completing a questionnaire that measured inter alia their intention to book this sustainable hotel. Both individual “general trust” (perception of others’ trustworthiness) and “specific trust” towards the fictitious hotel in the brochure were measured. The survey also evaluated respondents’ perceptions about the usefulness of the information in the brochure. Multiple regression analysis of the data indicated that general trust, trusting the hotel and perceived usefulness of the brochure were positively and significantly related to booking intentions. An interaction between general trust and perceived usefulness was also observed. This means that the higher the perception rate about the brochure's usefulness, the higher general trust was for booking intentions and vice versa. The practical implications of the results suggest that tourists could be motivated to book a hotel if its sustainability attributes and amenities were communicated in a trust inspiring way in marketing material.",oai:www.zora.uzh.ch:133478,0.0039131203666329,0.0239827875047922,0.0113732255995273,0.1276789754629135,0.0023261893074959,0.0036216734442859,0.0021995468996465,0.9782025218009948,0.6267906427383423,0.0247984882444143,0.2093389332294464,0.8804651498794556,0.0038035616744309,0.8203327655792236,0.931496560573578,0.012217410840094,0.8706417679786682,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Sufficiency, liberal societies and environmental policy in the face of planetary boundaries
Sufficiency is not a goal of environmental policy-making as is efficiency. In view of the planetary boundaries, this paper instead proposes that sufficiency should amend the notion of liberal society. The classic vision of liberal societies has been based on the core values of individual freedom, the no-harm principle and social justice together with the related virtues of courage, prudence and justice. By adding sufficiency, we introduce a fourth core value, one which is necessary for dealing with planetary boundaries. Temperance, the virtue linked to sufficiency, becomes an important part of this.",oai:www.zora.uzh.ch:125412,0.0038025360554456,0.010625191964209,0.0109895020723342,0.0132424086332321,0.0060393358580768,0.0072532091289758,0.0032487292774021,0.019419202581048,0.0109424460679292,0.1930692195892334,0.1488549262285232,0.3039075136184692,0.4559427499771118,0.2843672633171081,0.6463653445243835,0.9965671300888062,0.1586321741342544,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Is social responsibility a normal good?
We investigate whether growth in consumer income causes an increased willingness to pay to mitigate negative externalities from consumption. Correlational field evidence suggests a positive relationship between income and social responsibility. To investigate a causal link, we conduct a laboratory market experiment in which firms and consumers can exchange products that differ in the degree to which they mitigate negative external impacts at the expense of higher production costs. Our treatments exogenously vary consumers’ incomes. Our experimental results reveal that growth in consumer income causes an increase in the share of socially responsible consumption in the laboratory. Such a causal relationship is significant from a policy perspective, as it implies that some negative external impacts of consumption activity can be mitigated as societies experience economic growth.",oai:www.zora.uzh.ch:153744,0.9899955987930298,0.0503704510629177,0.0340608395636081,0.0038110944442451,0.0026246421039104,0.0025443704798817,0.0025663515552878,0.9326542019844056,0.7445078492164612,0.963851273059845,0.0153303546831011,0.2458544224500656,0.0034812367521226,0.0026010244619101,0.00553126540035,0.003032176522538,0.1495377421379089,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"The limits to moral erosion in markets: social norms and the replacement excuse
This paper studies the impact of a key feature of competitive markets on moral behavior: the possibility that a competitor will step in and conclude the deal if a conscientious market actor forgoes a profitable business opportunity for ethical reasons. We study experimentally whether people employ the argument ""if I don’t do it, someone else will"" to justify taking a narrowly self-interested action. Our data reveal a clear pattern. Subjects do not employ the ""replacement excuse"" if a social norm exists that classifies the selfish action as immoral. But if no social norm exists, subjects are more inclined to take a selfish action in situations where another subject can otherwise take it. By demonstrating the importance of social norms of moral behavior for limiting the power of the replacement excuse, our paper informs the long-standing debate on the effect of markets on morals.",oai:www.zora.uzh.ch:139794,0.0059999516233801,0.0112288789823651,0.017265660688281,0.04943223670125,0.018144778907299,0.0018210358684882,0.0024335391353815,0.5084463953971863,0.6798760890960693,0.9923847913742064,0.0200639925897121,0.1547444313764572,0.0049436115659773,0.0037335553206503,0.3631208539009094,0.890143871307373,0.6084508895874023,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Sustainability: Game human nature
Finding ways to adapt natural tendencies and nudge collective action is central to the well-being of future generations, say Helga Fehr-Duda and Ernst Fehr.",oai:www.zora.uzh.ch:127527,0.0035725694615393,0.7435122728347778,0.0038767347577959,0.0208698064088821,0.1453583091497421,0.0072364588268101,0.0017970314947888,0.0764121413230896,0.1082554459571838,0.0978624522686004,0.5144151449203491,0.9838542342185974,0.2075433880090713,0.0204728860408067,0.9919673800468444,0.4068209826946258,0.3156207203865051,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Assessing Indirect Environmental Effects of Information and Communication Technology (ICT): A Systematic Literature Review
Indirect environmental effects of information and communication technology (ICT) are those effects of ICT that change patterns of production or consumption in domains other than ICT, or more precisely, the environmental consequences of these changes. Digitalization as the societal process of ICT-driven change has created increasing interest in the indirect environmental effects of this technology. Assessments of indirect effects face various methodological challenges, such as the definition of the system boundary, the definition of a baseline as a reference or the occurrence of rebound effects. Existing studies use various approaches or methods to assess a spectrum of ICT use cases in several application domains. In view of the large number of assessments that have been conducted, the choices made when applying assessment methods, and the variety of ICT use cases in different application domains investigated, we present a systematic literature review of existing assessments of indirect environmental effects of ICT. The review provides a state-of-the-art overview of the methods used in the research field and is intended to support researchers in designing sound assessments which yield significant results. We identified 54 studies in seven main application domains using 15 different assessment approaches. The most common application domains are virtual mobility (e.g., telecommuting), virtual goods (e.g., digital media), and smart transport (e.g., route optimization). Life-cycle assessment, partial footprint, and the “ICT enablement method” are the most common approaches. The major part of the assessments focuses on patterns of production (e.g., production of paper-based books vs. e-books), a smaller part on patterns of consumption (e.g., changes in media consumption). Based on these results, we identify as a research gap the investigation of ICT impacts on consumer behavior, which could, for example, focus on social practices, and account for the dynamic implications of change. Elaborating such an approach could provide valuable insights into ICT’s impact on society and the resulting environmental consequences.",oai:www.zora.uzh.ch:153142,0.0040760082192718,0.0086650094017386,0.0111214779317379,0.0609398558735847,0.0023878044448792,0.0060316151939332,0.0020224738400429,0.0122954118996858,0.8182507753372192,0.7912570834159851,0.7447575926780701,0.97419410943985,0.0045952224172651,0.0171917360275983,0.3631257116794586,0.0783944875001907,0.019346460700035,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Where Do Our Resources Go? Indium, Neodymium, and Gold Flows Connected to the Use of Electronic Equipment in Switzerland
The increased use of digital information and communications technologies (ICT) is giving rise to fast-growing waste streams that contain important material resources. In contrast to bulk materials and precious metals, the recovery of most critical metals has not yet been commercially established, and they are thus lost within the recycling process. In this article, we used dynamic material flow analysis to explore the stocks and flows of indium, neodymium, and gold incorporated in end-user devices in Switzerland. Our analysis covered the use, collection, recycling, and disposal phases. This enabled us to track the three metals from their entry into Switzerland as components of new devices until their recovery, disposal in landfills, or dissipation to the environment. Using statistical entropy analysis (SEA), we further analyzed the dilution or concentration of the metals during their route through the current system. The data uncertainty was addressed employing a probabilistic approach. The largest quantities of all three metals are found in the devices currently in use. The second-largest stocks are slags disposed in landfills for indium, slags used for construction for neodymium, and the output of metal recovery processes for gold. The SEA illustrates how the current collection and recycling system successfully concentrates all three metals. While 70% of gold leaving the use phase is recovered, indium and neodymium are dissipated to slags after smelting and incineration processes due to the lack of economic incentives and lacking recovery processes on a commercial scale.",oai:www.zora.uzh.ch:153143,0.0044594011269509,0.011772527359426,0.018410051241517,0.0017115052323788,0.0021699168719351,0.0183835700154304,0.0033867203164845,0.1845625191926956,0.8562429547309875,0.0123964808881282,0.2003784775733947,0.8322324156761169,0.0044468403793871,0.9890913963317872,0.017757361754775,0.0031082383356988,0.0104541340842843,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Limits and sustainable interaction design: Obsolescence in a future of collapse and resource scarcity
Electronic waste, caused by the advancements of technology and its rapidly increasing obsolescence, represents a major threat to environmental sustainability. Research in sustainable HCI has proposed a variety of solutions to tackle this issue, but has yet to create a major impact in product design. While currently industry’s goals are opposed to research’s concepts of addressing obsolescence, a future of collapse and resource scarcity requires a revisit of those contributions: changes in society at large, such as a decrease of resource availability, different needs, requirements, and desires of the consumer, but also new directions of industry and marketing might enable researchers to bring their old concepts into practice. We take a look at a variety of obsolescence-related research in sustainable HCI and foreshadow its potential for such a future of collapse and resource scarcity.",oai:www.zora.uzh.ch:112359,0.0039464994333684,0.0063736434094607,0.0077292122878134,0.001707965740934,0.0023083484265953,0.0829205587506294,0.001944729941897,0.9647520780563354,0.9833327531814576,0.0042149252258241,0.5472220778465271,0.8575544357299805,0.0036427718587219,0.0026822837535291,0.9437758326530457,0.0029064791742712,0.4180295765399933,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"The end of men: growing demand for women's social skills in high-paying jobs
Demand for high-skilled workers who perform cognitive tasks has increased dramatically in the United States over the past four decades, with the biggest change between 1980 and 2000. This policy brief shows that the increase in demand was not experienced equally by both genders: despite rapid growth in employment in high-paying occupations, the probability that a college-educated man was employed in such a job fell, while the prospects for college-educated women improved. The key driver seems to be growing demand for social skills, such as empathy, communication, emotion recognition and verbal expression, in which evidence from psychological research indicates that women have a comparative advantage.",oai:www.zora.uzh.ch:158741,0.0036798077635467,0.0124587910249829,0.0080740805715322,0.9724307656288148,0.9947643280029296,0.0020306603983044,0.0021132626570761,0.99122953414917,0.1957556158304214,0.6058202385902405,0.0437264963984489,0.00510167889297,0.6383082866668701,0.0022362617310136,0.0065576173365116,0.0976583808660507,0.0747719034552574,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Dodging the taxman: firm misreporting and limits to tax enforcement
Reducing tax evasion is a priority for many governments. A growing literature argues that verifying taxpayer reports against third-party information is critical for tax collection. However, effectiveness can be limited when tax authorities face constraints to credible enforcement and taxpayers make offsetting adjustments on other margins. We exploit a policy intervention in which Ecuadorian firms were notified about detected revenue discrepancies. Most firms simply failed to respond. Firms that responded increased reported revenue, matching the discrepancy amount when provided. However, they also increased reported costs by 96 cents per dollar of revenue adjustment, resulting in minor increases in tax collection.",oai:www.zora.uzh.ch:136557,0.1209441348910331,0.0115364110097289,0.0184697806835174,0.0198258403688669,0.0062042609788477,0.0026163219008594,0.0043310369364917,0.1062090471386909,0.7706489562988281,0.990254819393158,0.023172652348876,0.008171553723514,0.6780205965042114,0.0029029715806245,0.0059608370065689,0.916752278804779,0.9007524847984314,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Corporate governance in a risk society
Under conditions of growing interconnectedness of the global economy, more and more stakeholders are exposed to risks and costs resulting from business activities that are neither regulated nor compensated for by means of national governance. The changing distribution of risks poses a threat to the legitimacy of business firms that normally derive their legitimacy from operating in compliance with the legal rules of democratic nation states. However, during the process of globalization, the regulatory power of nation states has been weakened and many production processes have been shifted to states with weak regulatory frameworks where businesses operate outside the reach of the democratic nation state. As a result, business firms have to address the various legitimacy challenges of their operations directly and cannot rely upon the legitimacy of their regulatory environment. These developments challenge the dominant approach to corporate governance that regards shareholders as the only stakeholder group in need of special protection due to risks not covered by contracts and legal regulations. On the basis of these considerations, we argue for a democratization of corporate governance structures in order to compensate for the governance deficits in their regulatory environment and to cope with the changing allocation of risks and costs. By way of democratic involvement of various stakeholders, business firms may be able to mitigate the redistribution of individual risk and address the resulting legitimacy deficits even when operating under conditions of regulatory gaps and governance failure.",oai:www.zora.uzh.ch:85053,0.0040860860608518,0.0866480693221092,0.0288913156837224,0.0024708337150514,0.003096800064668,0.0022203668486326,0.0022680719848722,0.0311041083186864,0.8032844662666321,0.2944590747356415,0.0513183027505874,0.29083052277565,0.0117654670029878,0.0053593469783663,0.7476220726966858,0.9955939650535583,0.9566230177879332,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
12,"Legitimacy-as-Feeling: How affect leads to vertical legitimacy spillovers in transnational governance
Transnational governance schemes (TGSs) are interorganizational networks of public and/or private actors that jointly regulate global public policy issues, such as the prevention of human rights violations and the protection of ecosystems. Considering that TGSs mainly address issues of public concern, the general public represents a major source of legitimacy in transnational governance. We theorize how members of the general public, whom we conceptualize as intuiters, apply heuristics to bestow legitimacy on TGSs. Given the difficulty of assessing TGSs, we argue that intuiters draw on affect-based responses towards a TGS's better-known network affiliates, such as participating business firms, to judge the legitimacy of the TGS as a whole. This substitution produces a “vertical” legitimacy spillover. More specifically, we examine the heuristic process of judgment underlying vertical spillovers in TGSs and derive implications for the legitimacy construct and the analysis of spillover phenomena.",oai:www.zora.uzh.ch:87341,0.0039927009493112,0.0114993965253233,0.0056085577234625,0.0045363185927271,0.0094996476545929,0.0063147358596324,0.0019784462638199,0.0260994508862495,0.7194187045097351,0.2294145226478576,0.01778569445014,0.2040019631385803,0.003725117072463,0.2461934387683868,0.927271604537964,0.9946012496948242,0.9281664490699768,Responsible Consumption and Production,Aims to ensure sustainable consumption and production patterns.
13,"Pyrrolizidines for direct air capture and CO2 conversion
Greenhouse gases such as CO2 strongly contribute to the rising temperatures of our planet, but as long as our society is dependent on fossil fuels, this trend will even increase in the near future. Therefore, CO2 capture and subsequent utilization constitute an approach for decarbonization and CO2 mitigation, and for this purpose, amine scrubbing remains the industrially most established process. In this article, we describe the CO2 capture-ability of pyrrolizidine-based diamines, a scaffold with remarkably good properties to fulfill this challenge. We observed fast equimolar CO2-uptake, as well as high stability of these compounds during multiple capture and release-cycles. In addition, the amines could be utilized for direct air capture. Finally, we demonstrate the utility of the pyrrolizidine absorbents in the reduction of CO2 and for the formation of oxazolidinones.",oai:www.zora.uzh.ch:167589,0.0039161294698715,0.012456813827157,0.025856863707304,0.0019196009961888,0.0020793650764971,0.9602675437927246,0.9521578550338744,0.0074891857802867,0.972806990146637,0.0034594843164086,0.1311860680580139,0.9693808555603028,0.4350267052650451,0.7012789845466614,0.1634326577186584,0.0031473643612116,0.0091691203415393,Climate Action,Aims to take urgent action to combat climate change and its impacts.
13,"Alteration of nitrous oxide emissions from floodplain soils by aggregate size, litter accumulation and plant–soil interactions
Semi-terrestrial soils such as floodplain soils are considered potential hot spots of nitrous oxide (N2O) emissions. Microhabitats in the soil – such as within and outside of aggregates, in the detritusphere, and/or in the rhizosphere – are considered to promote and preserve specific redox conditions. Yet our understanding of the relative effects of such microhabitats and their interactions on N2O production and consumption in soils is still incomplete. Therefore, we assessed the effect of aggregate size, buried leaf litter, and plant–soil interactions on the occurrence of enhanced N2O emissions under simulated flooding/drying conditions in a mesocosm experiment. We used two model soils with equivalent structure and texture, comprising macroaggregates (4000–250 µm) or microaggregates (<250 µm) from a N-rich floodplain soil. These model soils were planted with basket willow (Salix viminalis L.), mixed with leaf litter or left unamended. After 48 h of flooding, a period of enhanced N2O emissions occurred in all treatments. The unamended model soils with macroaggregates emitted significantly more N2O during this period than those with microaggregates. Litter addition modulated the temporal pattern of the N2O emission, leading to short-term peaks of high N2O fluxes at the beginning of the period of enhanced N2O emission. The presence of S. viminalis strongly suppressed the N2O emission from the macroaggregate model soil, masking any aggregate-size effect. Integration of the flux data with data on soil bulk density, moisture, redox potential and soil solution composition suggest that macroaggregates provided more favourable conditions for spatially coupled nitrification–denitrification, which are particularly conducive to net N2O production. The local increase in organic carbon in the detritusphere appears to first stimulate N2O emissions; but ultimately, respiration of the surplus organic matter shifts the system towards redox conditions where N2O reduction to N2 dominates. Similarly, the low emission rates in the planted soils can be best explained by root exudation of low-molecular-weight organic substances supporting complete denitrification in the anoxic zones, but also by the inhibition of denitrification in the zone, where rhizosphere aeration takes place. Together, our experiments highlight the importance of microhabitat formation in regulating oxygen (O2) content and the completeness of denitrification in soils during drying after saturation. Moreover, they will help to better predict the conditions under which hot spots, and “hot moments”, of enhanced N2O emissions are most likely to occur in hydrologically dynamic soil systems like floodplain soils.",oai:www.zora.uzh.ch:168741,0.0041480041109025,0.7911196351051331,0.0237945560365915,0.0020516319200396,0.0021038844715803,0.6920162439346313,0.003117220243439,0.0047636181116104,0.0088387830182909,0.0037545822560787,0.3042652308940887,0.4721335470676422,0.0211813431233167,0.0722557827830314,0.9170737862586976,0.003150416072458,0.009240330196917,Climate Action,Aims to take urgent action to combat climate change and its impacts.
